room_key,address_place,address_street,address_zip_code,seats_sitting,seats_wheelchair,seats_standing,floor_type,floor_level,tumonline_id,area_id,building_id,main_operator_id,usage_id,alt_name,arch_name,calendar_resource_nr,patched
9379.U1.006A,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73147,29,2949,51837,198,"-1.006A, Teeküche",-1.006A@9379,,false
9379.U1.007,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73144,29,2949,51837,120,"-1.007, Technik",-1.007@9379,,false
9379.U1.007A,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73154,29,2949,51837,205,"-1.007A, Putzraum",-1.007A@9379,,false
9379.U1.008,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73150,29,2949,51837,12,"-1.008, Büro",-1.008@9379,,false
9379.U1.009,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73151,29,2949,51837,12,"-1.009, Büro",-1.009@9379,,false
9379.U1.010,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73152,29,2949,51837,12,"-1.010, Büro",-1.010@9379,,false
9379.U1.011,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73153,29,2949,51837,12,"-1.011, Büro",-1.011@9379,,false
9379.U1.071,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Stein,1.UG,73142,29,2949,51837,223,"-1.071, Treppenhaus",-1.071@9379,,false
9379.U1.072,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73148,29,2949,51837,222,"-1.072, Flur",-1.072@9379,,false
9379.U1.073,Ottobrunn,Lise-Meitner-Str. 8,85521,,,,Spannteppich,1.UG,73149,29,2949,51837,222,"-1.073, Flur",-1.073@9379,,false
9380.01.112,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77340,29,3109,51837,222,"1.112, Flur",1.112@9380,,false
9380.01.112A,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77341,29,3109,51837,222,"1.112a, Flur",1.112a@9380,,false
9380.01.112B,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77342,29,3109,51837,222,"1.112b, Flur",1.112b@9380,,false
9380.01.113,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77319,29,3109,51837,12,"1.113, Büro",1.113@9380,,false
9380.01.113A,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77320,29,3109,51837,12,"1.113a, Büro",1.113a@9380,,false
9380.01.114,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77321,29,3109,51837,116,"1.114, WC Damen",1.114@9380,,false
9380.01.115,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77322,29,3109,51837,114,"1.115, WC",1.115@9380,,false
9380.01.116,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77323,29,3109,51837,115,"1.116, WC Herren",1.116@9380,,false
9380.01.117,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77324,29,3109,51837,198,"1.117, Teeküche",1.117@9380,,false
9380.01.119,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77325,29,3109,51837,196,"1.119, Besprechung",1.119@9380,,false
9380.01.119A,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77326,29,3109,51837,196,"1.119a, Besprechung",1.119a@9380,,false
9380.01.120,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77327,29,3109,51837,196,"1.120, Besprechung",1.120@9380,,false
9380.01.120A,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77328,29,3109,51837,12,"1.120a, Büro",1.120a@9380,,false
9380.01.121,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77329,29,3109,51837,12,"1.121, Büro",1.121@9380,,false
9380.01.122,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77330,29,3109,51837,12,"1.122, Büro",1.122@9380,,false
9380.01.123,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77331,29,3109,51837,110,"1.123, Kopierraum",1.123@9380,,false
9380.01.125,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77332,29,3109,51837,12,"1.125, Büro",1.125@9380,,false
9380.01.126,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77333,29,3109,51837,12,"1.126, Büro",1.126@9380,,false
9380.01.127,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77334,29,3109,51837,12,"1.127, Büro",1.127@9380,,false
9380.01.127A,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77335,29,3109,51837,12,"1.127a, Büro",1.127a@9380,,false
9380.01.128,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77336,29,3109,51837,12,"1.128, Büro",1.128@9380,,false
9380.01.129,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77337,29,3109,51837,12,"1.129, Büro",1.129@9380,,false
9380.01.130,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77338,29,3109,51837,12,"1.130, Büro",1.130@9380,,false
9380.01.131,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,1.OG,77339,29,3109,51837,30,"1.131, Lager",1.131@9380,,false
9380.EG.100,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,EG,74227,29,3109,51837,49,"0.100, Hyperloop-Werkstatt",0.100@9380,,false
9380.EG.101,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,EG,74228,29,3109,51837,218,"0.101, Hyperloop-Teststrecke",0.101@9380,,false
9380.EG.103,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,EG,74229,29,3109,51837,30,"0.103, Hyperloop-Container 1",0.103@9380,,false
9380.EG.104,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,EG,74230,29,3109,51837,30,"0.104, Hyperloop-Container 2",0.104@9380,,false
9380.EG.105,Ottobrunn,Caroline-Herschel-Str. 100,85521,,,,Keine Angabe,EG,74231,29,3109,51837,30,"0.105, Hyperloop-Container 3",0.105@9380,,false
9386.01.001,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77751,29,3489,51837,12,"01.9386.001, Büro 3",01.9386.001@9386,,false
9386.01.002,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77729,29,3489,51837,12,"01.9386.002, Büro 2",01.9386.002@9386,,false
9386.01.003,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77730,29,3489,51837,12,"01.9386.003, Büro 1",01.9386.003@9386,,false
9386.01.007,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77731,29,3489,19691,118,"01.9386.007, WC-Vorraum",01.9386.007@9386,,false
9386.01.008,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77753,29,3489,19691,116,"01.9386.008, WC-Damen",01.9386.008@9386,,false
9386.01.009,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77754,29,3489,19691,115,"01.9386.009, WC-Herren",01.9386.009@9386,,false
9386.01.010,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77732,29,3489,51837,30,"01.9386.010, Empore Lager",01.9386.010@9386,,false
9386.01.701,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77752,29,3489,19691,223,"01.9386.701, Treppenhaus",01.9386.701@9386,,false
9386.01.702,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,1.OG,77744,29,3489,19691,222,"01.9386.702, Flur",01.9386.702@9386,,false
9386.02.001,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77755,29,3489,51837,12,"02.9386.001, Büro 3",02.9386.001@9386,,false
9386.02.002,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77733,29,3489,51837,12,"02.9386.002, Büro 2",02.9386.002@9386,,false
9386.02.003,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77756,29,3489,51837,12,"02.9386.003, Büro 1",02.9386.003@9386,,false
9386.02.004,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77757,29,3489,51837,12,"02.9386.004, Büro Chef 1",02.9386.004@9386,,false
9386.02.005,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77735,29,3489,51837,196,"02.9386.005, Besprechungsraum",02.9386.005@9386,,false
9386.02.006,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77734,29,3489,51837,12,"02.9386.006, Büro Chef 2",02.9386.006@9386,,false
9386.02.007,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77760,29,3489,19691,118,"02.9386.007, WC-Vorraum",02.9386.007@9386,,false
9386.02.008,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77759,29,3489,19691,116,"02.9386.008, WC-Damen",02.9386.008@9386,,false
9386.02.009,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77737,29,3489,19691,115,"02.9386.009, WC-Herren",02.9386.009@9386,,false
9386.02.701,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77736,29,3489,19691,223,"02.9386.701, Treppenhaus",02.9386.701@9386,,false
9386.02.702,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,2.OG,77758,29,3489,19691,222,"02.9386.702, Flur",02.9386.702@9386,,false
9386.EG.001,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77745,29,3489,51837,12,"00.9386.001, Büro",00.9386.001@9386,,false
9386.EG.002,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77714,29,3489,51837,30,"00.9386.002, PM",00.9386.002@9386,,false
9386.EG.003,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77715,29,3489,19691,117,"00.9386.003, WC-Barrierefrei",00.9386.003@9386,,false
9386.EG.005,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77716,29,3489,51837,196,"00.9386.005, Besprechungsraum",00.9386.005@9386,,false
9386.EG.007,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77717,29,3489,19691,118,"00.9386.007, WC-Vorraum",00.9386.007@9386,,false
9386.EG.008,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77718,29,3489,19691,116,"00.9386.008, WC-Damen",00.9386.008@9386,,false
9386.EG.009,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77719,29,3489,19691,115,"00.9386.009, WC-Herren",00.9386.009@9386,,false
9386.EG.010,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77746,29,3489,51837,44,"00.9386.010, EG Pausenraum",00.9386.010@9386,,false
9386.EG.011,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77723,29,3489,51837,12,"00.9386.011, EG Büro",00.9386.011@9386,,false
9386.EG.012,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77741,29,3489,19691,121,"00.9386.012, EG Umkleide-Damen",00.9386.012@9386,,false
9386.EG.013,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77725,29,3489,19691,210,"00.9386.013, EG Waschen-Damen",00.9386.013@9386,,false
9386.EG.014,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77748,29,3489,19691,113,"00.9386.014, EG Dusche-Damen",00.9386.014@9386,,false
9386.EG.015,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77726,29,3489,19691,118,"00.9386.015, EG WC-Vorraum",00.9386.015@9386,,false
9386.EG.016,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77727,29,3489,19691,115,"00.9386.016, EG WC-Herren",00.9386.016@9386,,false
9386.EG.017,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77728,29,3489,19691,115,"00.9386.017, EG WC-Damen",00.9386.017@9386,,false
9386.EG.018,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77747,29,3489,19691,121,"00.9386.018, EG Umkleide-Herren",00.9386.018@9386,,false
9386.EG.019,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77743,29,3489,19691,210,"00.9386.019, EG Waschen-Herren",00.9386.019@9386,,false
9386.EG.020,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77742,29,3489,19691,113,"00.9386.020, EG Dusche-Herren",00.9386.020@9386,,false
9386.EG.021,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77740,29,3489,51837,30,"00.9386.021, EG Lager 2",00.9386.021@9386,,false
9386.EG.022,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77739,29,3489,51837,30,"00.9386.022, EG Lager 1",00.9386.022@9386,,false
9386.EG.025,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77750,29,3489,51837,155,"00.9386.025, EG Anbau Kompressor",00.9386.025@9386,,false
9386.EG.026,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77749,29,3489,51837,155,"00.9386.026, EG Anbau Laminierung",00.9386.026@9386,,false
9386.EG.701,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77720,29,3489,19691,223,"00.9386.701, Treppenhaus",00.9386.701@9386,,false
9386.EG.702,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77722,29,3489,19691,222,"00.9386.702, Flur",00.9386.702@9386,,false
9386.EG.703,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77721,29,3489,19691,52,"00.9386.703, Empfang",00.9386.703@9386,,false
9386.EG.704,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77738,29,3489,19691,52,"00.9386.704, Windfang",00.9386.704@9386,,false
9386.EG.705,Taufkirchen,Willy-Messerschmitt-Str. 11,82024,,,,Keine Angabe,EG,77724,29,3489,19691,222,"00.9386.705, EG Flur",00.9386.705@9386,,false
9387.EG.001,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77601,29,3551,19691,15,"00.9387.001, Foyer",00.9387.001@9387,35212,false
9387.EG.001A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Terrazzo,EG,77543,29,3551,19691,52,"00.9387.001a, Windfang",00.9387.001a@9387,,false
9387.EG.001B,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Spannteppich,EG,77544,29,3551,19691,52,"00.9387.001b, Windfang",00.9387.001b@9387,,false
9387.EG.002,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77545,29,3551,51837,12,"00.9387.002, Infopoint Mensa TUM ASG",00.9387.002@9387,,false
9387.EG.003,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77578,29,3551,51837,198,"00.9387.003, Teeküche",00.9387.003@9387,,false
9387.EG.004,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Terrazzo,EG,77602,29,3551,51837,164,"00.9387.004, Pforte",00.9387.004@9387,,false
9387.EG.005A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77603,29,3551,19691,118,"00.9387.005A, WC-Vorraum Herren",00.9387.005A@9387,,false
9387.EG.005B,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77604,29,3551,19691,115,"00.9387.005B, WC-Herren",00.9387.005B@9387,,false
9387.EG.005C,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77546,29,3551,19691,117,"00.9387.005C, WC-Barrierefrei",00.9387.005C@9387,,false
9387.EG.005D,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77547,29,3551,19691,117,"00.9387.005D, WC-Barrierefrei",00.9387.005D@9387,,false
9387.EG.005E,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77548,29,3551,19691,118,"00.9387.005E, WC-Vorraum Damen",00.9387.005E@9387,,false
9387.EG.005F,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77549,29,3551,19691,116,"00.9387.005F, WC-Damen",00.9387.005F@9387,,false
9387.EG.006,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,289,,,Spannteppich,EG,77579,29,3551,19691,130,"00.9387.006, Multifunktionsraum",00.9387.006@9387,35213,false
9387.EG.007,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,130,,,Linoleum,EG,77600,29,3551,19691,15,"00.9387.007, Magistrale",00.9387.007@9387,35214,false
9387.EG.008,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,176,,,Spannteppich,EG,77580,29,3551,19691,130,"00.9387.008, OTN Hörsaal 1",00.9387.008@9387,35032,false
9387.EG.009,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,308,,,Spannteppich,EG,77581,29,3551,19691,130,"00.9387.009, OTN Hörsaal 2",00.9387.009@9387,35033,false
9387.EG.010,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,400,5,,Spannteppich,EG,77582,29,3551,19691,20,"00.9387.010, OTN Hörsaal 3",00.9387.010@9387,35034,false
9387.EG.011,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,345,4,,Spannteppich,EG,77550,29,3551,19691,20,"00.9387.011, OTN Hörsaal 4",00.9387.011@9387,35035,false
9387.EG.012,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,784,9,,Spannteppich,EG,77536,29,3551,19691,20,"00.9387.012, OTN Hörsaal 5",00.9387.012@9387,35036,false
9387.EG.013A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77537,29,3551,19691,118,"00.9387.013A, WC-Vorraum",00.9387.013A@9387,,false
9387.EG.013C,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77551,29,3551,19691,117,"00.9387.013C, WC-Barrierefrei",00.9387.013C@9387,,false
9387.EG.013D,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77538,29,3551,19691,118,"00.9387.013D, WC-Vorraum Damen",00.9387.013D@9387,,false
9387.EG.013E,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77539,29,3551,19691,116,"00.9387.013E, WC-Damen",00.9387.013E@9387,,false
9387.EG.013F,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77552,29,3551,19691,118,"00.9387.013F, WC-Vorraum Herren",00.9387.013F@9387,,false
9387.EG.013G,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77553,29,3551,19691,115,"00.9387.013G, WC-Herren",00.9387.013G@9387,,false
9387.EG.015,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,112,,,Spannteppich,EG,77540,29,3551,19691,130,"00.9387.015, OTN Hörsaal 6",00.9387.015@9387,35037,false
9387.EG.016,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,112,,,Spannteppich,EG,77554,29,3551,19691,130,"00.9387.016, OTN Hörsaal 7",00.9387.016@9387,35038,false
9387.EG.018,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,64,,,Spannteppich,EG,77541,29,3551,19691,130,"00.9387.018, OTN Hörsaal 8",00.9387.018@9387,35039,false
9387.EG.019,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,64,,,Spannteppich,EG,77573,29,3551,19691,130,"00.9387.019, OTN Hörsaal 9",00.9387.019@9387,35040,false
9387.EG.020,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,96,,,Spannteppich,EG,77574,29,3551,19691,130,"00.9387.020, OTN Hörsaal 10",00.9387.020@9387,35041,false
9387.EG.021,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,96,,,Terrazzo,EG,77575,29,3551,19691,130,"00.9387.021, OTN Hörsaal 11",00.9387.021@9387,35042,false
9387.EG.022,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,96,,,Terrazzo,EG,77542,29,3551,19691,194,"00.9387.022, Spacecraft Simulator",00.9387.022@9387,35215,false
9387.EG.026,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Gitterrost,EG,77555,29,3551,19691,223,"00.9387.026, Außentreppe Hörsaal",00.9387.026@9387,,false
9389.01.001,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,16,,,Linoleum,1.OG,77586,29,3549,51837,213,"01.9389.001, Schulungsraum",01.9389.001@9389,,false
9389.01.001A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Gitterrost,1.OG,77571,29,3549,19691,223,"01.9389.001A, Außentreppe",01.9389.001A@9389,,false
9389.01.001B,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,20,Keine Angabe,1.OG,77572,29,3549,51837,137,"01.9389.001B, Dachterasse",01.9389.001B@9389,,false
9389.01.002,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,1.OG,77565,29,3549,19691,223,"01.9389.002, Treppenhaus",01.9389.002@9389,,false
9389.01.004,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,1,,,Linoleum,1.OG,77566,29,3549,51837,12,"01.9389.004, Büro Wachleiter",01.9389.004@9389,,false
9389.01.005,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,1.OG,77567,29,3549,51837,178,"01.9389.005, Sanitätsraum",01.9389.005@9389,,false
9389.01.006,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,1.OG,77568,29,3549,19691,116,"01.9389.006, WC-Damen",01.9389.006@9389,,false
9389.01.007,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,1.OG,77569,29,3549,19691,115,"01.9389.007, WC-Herren",01.9389.007@9389,,false
9389.01.008,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,1.OG,77570,29,3549,51837,44,"01.9389.008, Ruheraum",01.9389.008@9389,,false
9389.EG.001,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Keine Angabe,EG,77583,29,3549,51837,51,"00.9389.001, Fahrzeughalle",00.9389.001@9389,,false
9389.EG.002,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77576,29,3549,19691,223,"00.9389.002, Treppenhaus Süd",00.9389.002@9389,,false
9389.EG.002A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Spannteppich,EG,77577,29,3549,19691,52,"00.9389.002A, Windfang",00.9389.002A@9389,,false
9389.EG.003,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77584,29,3549,51837,30,"00.9389.003, Zwischenlager/Schwarzbereich",00.9389.003@9389,,false
9389.EG.004,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77556,29,3549,51837,210,"00.9389.004, Waschen",00.9389.004@9389,,false
9389.EG.005,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77585,29,3549,51837,121,"00.9389.005, Kleidung /PSA/Weißbereich",00.9389.005@9389,,false
9389.EG.006A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77557,29,3549,51837,37,"00.9389.006A, Vorraum Sanitär",00.9389.006A@9389,,false
9389.EG.006B,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77558,29,3549,51837,37,"00.9389.006B, Sanitär Herren",00.9389.006B@9389,,false
9389.EG.006C,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77559,29,3549,51837,37,"00.9389.006C, Sanitär Damen",00.9389.006C@9389,,false
9389.EG.007,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77561,29,3549,19691,222,"00.9389.007, Flur Nord",00.9389.007@9389,,false
9389.EG.008,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77560,29,3549,51837,51,"00.9389.008, Werkstatt allg. u. Elektro",00.9389.008@9389,,false
9389.EG.008A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77562,29,3549,51837,30,"00.9389.008A, Lager-Weißbereich",00.9389.008A@9389,,false
9389.EG.009,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Fliesen,EG,77563,29,3549,51837,51,"00.9389.009, Feuerlöscher-Werkstatt",00.9389.009@9389,,false
9389.EG.009A,Taufkirchen,Willy-Messerschmitt-Str. 5,82024,,,,Linoleum,EG,77564,29,3549,51837,30,"00.9389.009A, Lager",00.9389.009A@9389,,false
9390.01.101,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74380,29,3129,51837,12,"1.01, Büro",1.01@9390,,false
9390.01.102,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74381,29,3129,51837,12,"1.02, Büro",1.02@9390,,false
9390.01.103,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74251,29,3129,51837,41,"1.03, Seminarraum",1.03@9390,,false
9390.01.104,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74252,29,3129,51837,44,"1.04, Pausenraum/Küche",1.04@9390,,false
9390.01.105,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74253,29,3129,51837,30,"1.05, Lager",1.05@9390,,false
9390.01.106,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74254,29,3129,51837,12,"1.06, Büro",1.06@9390,,false
9390.01.107,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74255,29,3129,51837,12,"1.07, Büro",1.07@9390,,false
9390.01.108,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74256,29,3129,51837,12,"1.08, Büro",1.08@9390,,false
9390.01.109,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,1.OG,74257,29,3129,51837,12,"1.09, Büro",1.09@9390,,false
9390.EG.001,Weßling,Claude-Dornier-Str. 1,82234,,,,Keine Angabe,EG,74374,29,3129,51837,49,"0.01, Sonderversuchshalle 507",0.01@9390,,false
