org_id,code,name,path
50737,TUWZW2A,Professur für Wald- und Agroforstsysteme (Prof. Annighöfer),TUM/Schools/Life Sciences/Departments/Life Science Systems/Wald- und Agroforstsysteme (Prof. Annighöfer)
50738,TUCHACG,Lehrstuhl für Bauchemie (Prof. Gädt),TUM/Schools/Natural Sciences/Departments/Chemistry/Bauchemie (Prof. Gädt)
50777,TUPRV10,Vizepräsident Compliance,TUM/Hochschulpräsidium/Vizepräsidenten und Kanzler/Vizepräsident Compliance
50818,TUPRSCO,TUM Compliance Office,TUM/Hochschulpräsidium/TUM Compliance Office
50857,TUWIB41,Lehrstuhl für Digital Finance (Prof. Weigert),TUM/Schools/Management/Departments/Finance and Accounting/Digital Finance (Prof. Weigert)
50877,TUWIH12,Professur für Entrepreneurship and Family Enterprises (Prof. Bird) (TUM Campus Heilbronn),TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Entrepreneurship and Family Enterprises (Prof. Bird) (TUM Campus Heilbronn)
50878,TUWIH13,Professur für Business Analytics (Prof. Xie) (TUM Campus Heilbronn),TUM/Schools/Management/Departments/Operations and Technology/Business Analytics (Prof. Xie) (TUM Campus Heilbronn)
50897,TULRSFM,Professur für Sustainable Future Mobility (Prof. Jocher),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Sustainable Future Mobility (Prof. Jocher)
50898,TUWZP1A,Professur für Precision Agriculture (Prof. Yu),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Precision Agriculture (Prof. Yu)
50917,TUCSP12,Lehrstuhl für Biogene Funktionswerkstoffe (Prof. Costa),TUM/Integrative Research Institutes/TUM Campus Straubing für Biotechnologie und Nachhaltigkeit (TUMCS)/Lehrstühle und Professuren/Biogene Funktionswerkstoffe (Prof. Costa)
50919,TUCHTH7,Professur für Theoretical Methods in Spectroscopy (Prof. Ortmann),TUM/Schools/Natural Sciences/Departments/Chemistry/Theoretical Methods in Spectroscopy (Prof. Ortmann)
50937,TUPOL16,Professur für International Political Economy (N.N.),TUM/Schools/Social Sciences and Technology/Departments/Governance/International Political Economy (N.N.)
50958,TUMEDH6,Klinik für Chirurgie angeborener Herzfehler und Kinderherzchirurgie (DHM) (Prof. Hörer),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Klinik für Chirurgie angeborener Herzfehler und Kinderherzchirurgie (DHM) (Prof. Hörer)
50977,TUWIB42,Professur für Entrepreneurial Management (N.N.),TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Entrepreneurial Management (N.N.)
50997,TULRAAS,Professur für Autonomous Aerial Systems (Prof. Ryll),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Autonomous Aerial Systems (Prof. Ryll)
51037,TUBVMCM,Professur für Mineral Construction Materials (Prof. Machner),TUM/Schools/Engineering and Design/Departments/Materials Engineering/Mineral Construction Materials (Prof. Machner)
51057,TUPOL17,Professur für Politics of Finance (N.N.),TUM/Schools/Social Sciences and Technology/Departments/Governance/Politics of Finance (N.N.)
51077,TUCSP13,Professur für Elektrobiotechnologie (Prof. Plumeré),TUM/Integrative Research Institutes/TUM Campus Straubing für Biotechnologie und Nachhaltigkeit (TUMCS)/Lehrstühle und Professuren/Elektrobiotechnologie (Prof. Plumeré)
51097,TUEIMML,Professur für Control and Manipulation of Microscale Living Objects (Prof. Destgeer),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Control and Manipulation of Microscale Living Objects (Prof. Destgeer)"
51137,TUINF31,Informatik 15 - Professur für 3D Artificial Intelligence (Prof. Dai),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/3D Artificial Intelligence (Prof. Dai)"
51157,TUINI31,"Informatik 31 - Lehrstuhl für Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment der TUM School of Medicine and Health und TUM School of Computation, Information and Technology)","TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment der TUM School of Medicine and Health und TUM School of Computation, Information and Technology)"
51177,TUMEIS2,"Lehrstuhl für Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment der TUM School of Medicine and Health und TUM School of Computation, Information and Technology)","TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Institut für KI und Informatik in der Medizin (Prof. Rückert)/Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment der TUM School of Medicine and Health und TUM School of Computation, Information and Technology)"
51197,TUWZU9P,Professur für Urbane Produktive Ökosysteme (Prof. Egerer),TUM/Schools/Life Sciences/Departments/Life Science Systems/Urbane Produktive Ökosysteme (Prof. Egerer)
51217,TUPOL18,Professur für Global Security and Technology (Prof. Paula),TUM/Schools/Social Sciences and Technology/Departments/Governance/Global Security and Technology (Prof. Paula)
51220,TUCHPC7,Professur für Functional Nanomaterials (Prof. Lechner),TUM/Schools/Natural Sciences/Departments/Chemistry/Functional Nanomaterials (Prof. Lechner)
51257,TULREAV,Professur für eAviation (Prof. Daoud komm.),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/eAviation (Prof. Daoud komm.)
51258,TUS4000,TUM School of Life Sciences,TUM/Schools/Life Sciences
51259,TUS4DEA,Dekan der TUM School of Life Sciences,TUM/Schools/Life Sciences/Dekan/in
51260,TUS4VRI,Prodekanin Forschung und Innovation der TUM School of Life Sciences,TUM/Schools/Life Sciences/Prodekane/Forschung und Innovation
51261,TUS4VST,Prodekan Studium und Lehre der TUM School of Life Sciences,TUM/Schools/Life Sciences/Prodekane/Studium und Lehre
51262,TUS4VTD,Prodekanin Talent Management und Diversity der TUM School of Life Sciences,TUM/Schools/Life Sciences/Prodekane/Talent Management und Diversity
51263,TUS4VIO,Prodekan Informationsmanagement der TUM School of Life Sciences,TUM/Schools/Life Sciences/Prodekane/Informationsmanagement
51264,TUS4DP1,Department Molecular Life Sciences,TUM/Schools/Life Sciences/Departments/Molecular Life Sciences
51265,TUS4DP2,Department Life Science Engineering,TUM/Schools/Life Sciences/Departments/Life Science Engineering
51266,TUS4DP3,Department Life Science Systems,TUM/Schools/Life Sciences/Departments/Life Science Systems
51267,TUS2000,TUM School of Engineering and Design,TUM/Schools/Engineering and Design
51279,TUZETCF,Technology Core Facilities,TUM/Technology Core Facilities
51280,TUZEEMF,TUM Electron Microscopy Facility (EMF),TUM/Technology Core Facilities/TUM Electron Microscopy Facility (EMF)
51281,TUZEMTC,TUM Mößbauer Technology Center (MTC),TUM/Technology Core Facilities/TUM Mößbauer Technology Center (MTC)
51297,TUS4STC,Fachschaftsvertretung,TUM/Schools/Life Sciences/Fachschaftsvertretung
51298,TUS4RGE,Frauenbeauftragte/r der TUM School of Life Sciences,TUM/Schools/Life Sciences/Beauftragte/Frauenbeauftragte/r
51299,TUS4RDP,Datenschutzbevollmächtigte/r der TUM School of Life Sciences,TUM/Schools/Life Sciences/Beauftragte/Datenschutzbevollmächtigte/r
51300,TUS4RSH,Vertrauensperson der Schwerbehinderten der TUM School of Life Sciences,TUM/Schools/Life Sciences/Beauftragte/Vertrauensperson der Schwerbehinderten
51317,TUZEDSI,Munich Data Science Institute (MDSI),TUM/Integrative Research Institutes/Munich Data Science Institute (MDSI)
51337,TUWIB44,Professur für Entrepreneurship and Communities (Prof. Alexy komm.),TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Entrepreneurship and Communities (Prof. Alexy komm.)
51338,TUWZD1A,Lehrstuhl für Digital Agriculture (Prof. Asseng),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Digital Agriculture (Prof. Asseng)
51357,TUPOL19,Lehrstuhl für Digital Governance (Prof. Theocharis),TUM/Schools/Social Sciences and Technology/Departments/Governance/Digital Governance (Prof. Theocharis)
51359,TUINF26,Informatik 16 - Professur für Healthcare and Rehabilitation Robotics (Prof. Piazza),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Healthcare and Rehabilitation Robotics (Prof. Piazza)"
51378,TUS2RGE,Frauenbeauftragte/r der TUM School of Engineering and Design,TUM/Schools/Engineering and Design/Beauftragte/Frauenbeauftragte/r
51379,TUS2RDP,Datenschutzbevollmächtigte/r der TUM School of Engineering and Design,TUM/Schools/Engineering and Design/Beauftragte/Datenschutzbevollmächtigte/r
51398,TUSPL10,Professur für Public Health und Prävention (Prof. Laxy),TUM/Schools/Medicine and Health/Departments/Health and Sport Sciences/Public Health und Prävention (Prof. Laxy)
51417,TUMEPA5,Professur für Computational Pathology (Prof. Schüffler),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Institut für Allgemeine Pathologie und Pathologische Anatomie (Dr. Mogler komm.)/Computational Pathology (Prof. Schüffler)
51418,TUCSP14,Professur für Sustainable Economic Policy (Prof. Pondorfer),TUM/Integrative Research Institutes/TUM Campus Straubing für Biotechnologie und Nachhaltigkeit (TUMCS)/Lehrstühle und Professuren/Sustainable Economic Policy (Prof. Pondorfer)
51419,TUINF27,Informatik 19 - Professur für Legal Tech (Prof. Grabmair),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Legal Tech (Prof. Grabmair)"
51457,TUZEGNI,TUM Georg Nemetschek Institute,TUM/Integrative Research Institutes/Munich Data Science Institute (MDSI)/TUM Georg Nemetschek Institute
51477,TUSPL16,Professur für Psychology & Digital Mental Health Care (Prof. Ebert),TUM/Schools/Medicine and Health/Departments/Health and Sport Sciences/Psychology & Digital Mental Health Care (Prof. Ebert)
51497,TUINF28,Informatik 9 - Professur für Machine Learning for Robotics (Marin komm.),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Machine Learning for Robotics (Marin komm.)"
51517,TUS4C2M,Professur für Computational Mass Spectrometry (Prof. Wilhelm),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Computational Mass Spectrometry (Prof. Wilhelm)
51537,TUS2OTS,School Office der TUM School of Engineering and Design,TUM/Schools/Engineering and Design/School Office
51557,TUMEBB3,Professur für Translationale Optoakustik (HMGU) (Prof. Pleitez Rafael),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Weitere Lehrstühle und Professuren Preclinical Medicine/Translationale Optoakustik (HMGU) (Prof. Pleitez Rafael)
51577,TUARL37,Professur für Structural Design (Prof. D'Acunto),TUM/Schools/Engineering and Design/Departments/Architecture/Structural Design (Prof. D'Acunto)
51597,TUZVHRG,Hochschulreferat 3 - TUM Global & Alumni Office,TUM/Hochschulreferate/TUM Global & Alumni Office
51637,TUMETIU,Professur für Translationale Immunologie in der Umweltmedizin (UNIKA-T) (Prof. Renner),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Weitere Lehrstühle und Professuren Clinical Medicine/Translationale Immunologie in der Umweltmedizin (UNIKA-T) (Prof. Renner)
51677,TUWIB43,"Professur für Recht der Digitalgüter, Wirtschafts- und Wettbewerbsrecht (Prof. Mackenrodt)","TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Recht der Digitalgüter, Wirtschafts- und Wettbewerbsrecht (Prof. Mackenrodt)"
51697,TUZET20,Core Facility Proteomics (AG Pichlmair),TUM/Wissenschaftliche Zentralinstitute/Zentralinstitut für translationale Krebsforschung (TranslaTUM)/Core Facility Proteomics (AG Pichlmair)
51717,TUEIRMN,Professur für Nano- and Microrobotics (Prof. Özkale Edelmann),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Nano- and Microrobotics (Prof. Özkale Edelmann)"
51737,TUXO400,Studienorganisation der TUM School of Life Sciences,TUM/Schools/Life Sciences/Studienorganisation
51738,TUXB400,Studiengangsbündel Agrar- und Gartenbauwissenschaften,TUM/Schools/Life Sciences/Studienorganisation/Agrar- und Gartenbauwissenschaften
51739,TUXB401,Studiengangsbündel Agrarwissenschaften,TUM/Schools/Life Sciences/Studienorganisation/Agrar- und Gartenbauwissenschaften/Agrarwissenschaften
51740,TUXS401,Studiengang B.Sc. Agrarwissenschaften und Gartenbauwissenschaften,TUM/Schools/Life Sciences/Studienorganisation/Agrar- und Gartenbauwissenschaften/Agrarwissenschaften/B.Sc. Agrarwissenschaften und Gartenbauwissenschaften
51741,TUXS400,Studiengang M.Sc. Agrarsystemwissenschaften,TUM/Schools/Life Sciences/Studienorganisation/Agrar- und Gartenbauwissenschaften/Agrarwissenschaften/M.Sc. Agrarsystemwissenschaften
51742,TUXB402,Studiengangsbündel Agricultural Biosciences,TUM/Schools/Life Sciences/Studienorganisation/Agrar- und Gartenbauwissenschaften/Agricultural Biosciences
51743,TUXS402,Studiengang M.Sc. Agricultural Biosciences,TUM/Schools/Life Sciences/Studienorganisation/Agrar- und Gartenbauwissenschaften/Agricultural Biosciences/M.Sc. Agricultural Biosciences
51744,TUXB405,Studiengangsbündel Biowissenschaften und Biotechnologie,TUM/Schools/Life Sciences/Studienorganisation/Biowissenschaften und Biotechnologie
51745,TUXB409,Studiengangsbündel Brau- und Lebensmitteltechnologie und Bioprozesstechnik,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik
51746,TUXB404,Studiengangsbündel Ernährungswissenschaft,TUM/Schools/Life Sciences/Studienorganisation/Ernährungswissenschaft
51747,TUXB40G,Studiengangsbündel Forstwissenschaft und Ressourcenmanagement,TUM/Schools/Life Sciences/Studienorganisation/Forstwissenschaft und Ressourcenmanagement
51748,TUXB40K,Studiengangsbündel Landschaft,TUM/Schools/Life Sciences/Studienorganisation/Landschaft
51749,TUXB406,Studiengangsbündel Biologie,TUM/Schools/Life Sciences/Studienorganisation/Biowissenschaften und Biotechnologie/Biologie
51750,TUXB407,Studiengangsbündel Molekulare Biotechnologie,TUM/Schools/Life Sciences/Studienorganisation/Biowissenschaften und Biotechnologie/Molekulare Biotechnologie
51751,TUXB40A,Studiengangsbündel Brauwesen,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Brauwesen
51752,TUXB40B,Studiengangsbündel Lebensmitteltechnologie und Bioprozesstechnik,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Lebensmitteltechnologie und Bioprozesstechnik
51753,TUXB40D,Studiengangsbündel Lebensmittelchemie,TUM/Schools/Life Sciences/Studienorganisation/Lebensmittelchemie und Sustainable Food/Lebensmittelchemie
51754,TUXB40E,Studiengangsbündel Life Sciences Ernährung,TUM/Schools/Life Sciences/Studienorganisation/Ernährungswissenschaft/Life Sciences Ernährung
51755,TUXB40H,Studiengangsbündel Forstwissenschaft,TUM/Schools/Life Sciences/Studienorganisation/Forstwissenschaft und Ressourcenmanagement/Forstwissenschaft
51756,TUXB40I,Studiengangsbündel Sustainable Ressource Management,TUM/Schools/Life Sciences/Studienorganisation/Forstwissenschaft und Ressourcenmanagement/Sustainable Ressource Management
51757,TUXB40L,Studiengangsbündel Landschaftsarchitektur und Planung,TUM/Schools/Life Sciences/Studienorganisation/Landschaft/Landschaftsarchitektur und Planung
51758,TUXB40M,Studiengangsbündel Naturschutz und Ingenieurökologie,TUM/Schools/Life Sciences/Studienorganisation/Landschaft/Naturschutz und Ingenieurökologie
51777,TUXS404,Studiengang B.Sc. Life Sciences Biologie,TUM/Schools/Life Sciences/Studienorganisation/Biowissenschaften und Biotechnologie/Biologie/B.Sc. Life Sciences Biologie
51778,TUXS405,Studiengang M.Sc. Biologie,TUM/Schools/Life Sciences/Studienorganisation/Biowissenschaften und Biotechnologie/Biologie/M.Sc. Biologie
51779,TUXS406,Studiengang B.Sc. Molekulare Biotechnologie,TUM/Schools/Life Sciences/Studienorganisation/Biowissenschaften und Biotechnologie/Molekulare Biotechnologie/B.Sc. Molekulare Biotechnologie
51780,TUXS407,Studiengang M.Sc. Molekulare Biotechnologie,TUM/Schools/Life Sciences/Studienorganisation/Biowissenschaften und Biotechnologie/Molekulare Biotechnologie/M.Sc. Molekulare Biotechnologie
51781,TUXS409,Studiengang B.Sc. Brauwesen und Getränketechnologie,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Brauwesen/B.Sc. Brauwesen und Getränketechnologie
51782,TUXS40A,Studiengang M.Sc. Brauwesen und Getränketechnologie,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Brauwesen/M.Sc. Brauwesen und Getränketechnologie
51783,TUXS40B,Studiengang Diplom Braumeister,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Brauwesen/Diplom Braumeister
51784,TUXS40C,Studiengang Modulstudium Brauwesen,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Brauwesen/Modulstudium Brauwesen
51785,TUXS40D,Studiengang B.Sc. Lebensmitteltechnologie,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Lebensmitteltechnologie und Bioprozesstechnik/B.Sc. Lebensmitteltechnologie
51786,TUXS40E,Studiengang B.Sc. Pharmazeutische Bioprozesstechnik,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Lebensmitteltechnologie und Bioprozesstechnik/B.Sc. Pharmazeutische Bioprozesstechnik
51787,TUXS40F,Studiengang M.Sc. Technologie und Biotechnologie der Lebensmittel,TUM/Schools/Life Sciences/Studienorganisation/Brau- und Lebensmitteltechnologie und Bioprozesstechnik/Lebensmitteltechnologie und Bioprozesstechnik/M.Sc. Technologie und Biotechnologie der Lebensmittel
